exp,exp_lab,trt_lab,start_ymd,bottle,hour_0,hour_24,final_hours,final_doc,removal_24h,removal_final,fraction_final_by_24h,percent_final_by_24h
BR16-3,16-3,Ambient,20161011,A,74.08487037037037,72.95894444444444,1680,67.00749063670412,1.1259259259259267,7.077379733666248,0.15908796310165918,15.908796310165918
BR16-3,16-3,Ambient,20161011,B,73.2283464566929,72.68653918260216,1680,68.67602996254682,0.5418072740907434,4.552316494146083,0.11901792741947191,11.90179274194719
BR16-3,16-3,Diatom lysate,20161011,C,88.00065185185184,77.65065185185185,1680,71.9494382022472,10.349999999999994,16.051213649604648,0.6448110545369834,64.48110545369833
BR16-3,16-3,Diatom lysate,20161011,D,90.00366850828729,77.64455248618785,1680,71.74344569288391,12.359116022099442,18.26022281540338,0.6768327060978648,67.68327060978649
